"Link Youtube","Judul","Nama Channel","Link Channel","View","Waktu","Verifikasi 3"
"https://www.youtube.com/watch?v=JX8mZolgtpc&pp=ygUDaWtu","Apa Saja Agenda Jokowi Selama Di IKN? - [ Selamat Pagi Indonesia ]","METRO TV","https://www.youtube.com/@metrotvnews","26K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=hP68BGXocVc&pp=ygUDaWtu","Hari Kedua Ngantor di IKN, Presiden Jokowi Ngapain Aja? Yuk Intip Agendanya…","Kompas.com","https://www.youtube.com/@kompascom","24K views","1 day ago","Verified"
"https://www.youtube.com/shorts/EjRrDwJEv1w","Presiden Jokowi Tak Bisa Tidur Nyenyak di IKN, Basuki Bilang Begini #basukihadimuljono #ikn","voidotid","https://www.youtube.com/@voidotid","974 views","1 day ago",""
"https://www.youtube.com/watch?v=eE_OD_k7TX8&pp=ygUDaWtu","Presiden Boyong Influencer Ke IKN Tuai Kritik - [Metro Pagi Primetime]","METRO TV","https://www.youtube.com/@metrotvnews","7.7K views","1 day ago","Verified"
"https://www.youtube.com/shorts/Od-tT_Hw4IU","PARA ASN DI IKN AKAN BEKERJA SECARA FULL DIGITAL, INI BUKTI IKN MEMANG KOTA MASA DEPAN YANG CANGGIH!","nineties","https://www.youtube.com/@ninetiesg","3.5K views","1 day ago",""
"https://www.youtube.com/watch?v=ikEbF21oqA0&pp=ygUDaWtu","Rapat Pertama Jokowi di Ruang Kerja Presiden di IKN - BIP 30/07","Buletin iNews","https://www.youtube.com/@BuletiniNews","7.1K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=ruDVZII1Pos&pp=ygUDaWtu","4 Kepala Daerah Kaltim Jadi Tamu Resmi Kedua Jokowi Berkantor di IKN Nusantara, Tak Ada Bupati Kukar","Tribun Kaltim Official","https://www.youtube.com/@tribunkaltimofficial","17K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=CeTzwBytOuU&pp=ygUDaWtu","Jokowi 'Ngantor' di IKN | Apa Kabar Indonesia Pagi tvOne","tvOneNews","https://www.youtube.com/@tvOneNews","28K views","1 day ago",""
"https://www.youtube.com/shorts/zAUHzfuGI_A","apakah IKN bakal jadi atau hanya ilusi belaka?","CeritaJoe","https://www.youtube.com/@cerita_joe","1.9K views","1 day ago",""
"https://www.youtube.com/watch?v=zwsSBHnbhOU&pp=ygUDaWtu","Nama Baru Kantor Presiden di IKN","CNN Indonesia","https://www.youtube.com/@CNNindonesiaOfficial","8.2K views","1 day ago","Verified"
"https://www.youtube.com/shorts/ggNYSMFWTjA","Hari pertama Jokowi berkantor di IKN #politics #ikn #jokowi #viralvideo #shorts","INDO POL","https://www.youtube.com/@IndonesiaPolitik","2.8K views","1 day ago",""
"https://www.youtube.com/watch?v=A3dwGmTq3NQ&pp=ygUDaWtu","Uji Coba Taksi Terbang Buatan Hyundai untuk IKN Nusantara","INFO PAGI","https://www.youtube.com/@info_pagi","25K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=bd4jGpcnLec&pp=ygUDaWtu","🔴 Sidang ke-3 PK Saka Tatal, Kesibukan Jokowi di IKN, Bareskrim Kantongi Sosok T Pengendali 'Judol'","Tribunnews","https://www.youtube.com/@tribunnews","12K views","Streamed 1 day ago","Verified"
"https://www.youtube.com/watch?v=5muZhBwEs6U&pp=ygUDaWtu","Hari Kedua Ngantor di IKN, Presiden Jokowi Temui Pengusaha","KompasTV Pontianak","https://www.youtube.com/@KompasTVPontianak","22K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=UOQ2fTFyMKQ&pp=ygUDaWtu","Uji Terbang Taksi Terbang di IKN, Kereta tanpa Rel akan Diuji Awal Agustus","KompasTV Pontianak","https://www.youtube.com/@KompasTVPontianak","7.9K views","1 day ago","Verified"
"https://www.youtube.com/shorts/-C59ZQALSkc","🔴IRWANSYAH DAN ZASKIA SUNGKAR KAGET IKN KEREN BANGET #ikn #indonesiamaju #shorts","IndonesiaPedia","https://www.youtube.com/@IndonesiaPedia346","7.5K views","1 day ago",""
"https://www.youtube.com/watch?v=ezUEPNpdslw&pp=ygUDaWtu","Warga Sekitar IKN Nusantara Heran Jembatan Belum Rampung Sudah Diresmikan,Kritik Jokowi & Para Artis","Tribun Kaltim Official","https://www.youtube.com/@tribunkaltimofficial","176K views","1 day ago","Verified"
"https://www.youtube.com/shorts/CanOo5cSUP0","Presiden Jokowi Borong influencer Ke IKN😳","AYAH RUI","https://www.youtube.com/@indonesia_love","31K views","1 day ago",""
"https://www.youtube.com/watch?v=0iZdL3Jx_x0&pp=ygUDaWtu","EXCLUSIVE!!INI RASANYA TOURING BARENG PRESIDEN! RAFFI NAGITA MENIKMATI JALAN2 DI IKN..","Rans Entertainment","https://www.youtube.com/@RansEntertainment","245K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=JX8mZolgtpc&pp=ygUDaWtu","Apa Saja Agenda Jokowi Selama Di IKN? - [ Selamat Pagi Indonesia ]","METRO TV","https://www.youtube.com/@metrotvnews","26K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=hP68BGXocVc&pp=ygUDaWtu","Hari Kedua Ngantor di IKN, Presiden Jokowi Ngapain Aja? Yuk Intip Agendanya…","Kompas.com","https://www.youtube.com/@kompascom","24K views","1 day ago","Verified"
"https://www.youtube.com/shorts/EjRrDwJEv1w","Presiden Jokowi Tak Bisa Tidur Nyenyak di IKN, Basuki Bilang Begini #basukihadimuljono #ikn","voidotid","https://www.youtube.com/@voidotid","974 views","1 day ago",""
"https://www.youtube.com/watch?v=eE_OD_k7TX8&pp=ygUDaWtu","Presiden Boyong Influencer Ke IKN Tuai Kritik - [Metro Pagi Primetime]","METRO TV","https://www.youtube.com/@metrotvnews","7.7K views","1 day ago","Verified"
"https://www.youtube.com/shorts/Od-tT_Hw4IU","PARA ASN DI IKN AKAN BEKERJA SECARA FULL DIGITAL, INI BUKTI IKN MEMANG KOTA MASA DEPAN YANG CANGGIH!","nineties","https://www.youtube.com/@ninetiesg","3.5K views","1 day ago",""
"https://www.youtube.com/watch?v=ikEbF21oqA0&pp=ygUDaWtu","Rapat Pertama Jokowi di Ruang Kerja Presiden di IKN - BIP 30/07","Buletin iNews","https://www.youtube.com/@BuletiniNews","7.1K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=ruDVZII1Pos&pp=ygUDaWtu","4 Kepala Daerah Kaltim Jadi Tamu Resmi Kedua Jokowi Berkantor di IKN Nusantara, Tak Ada Bupati Kukar","Tribun Kaltim Official","https://www.youtube.com/@tribunkaltimofficial","17K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=CeTzwBytOuU&pp=ygUDaWtu","Jokowi 'Ngantor' di IKN | Apa Kabar Indonesia Pagi tvOne","tvOneNews","https://www.youtube.com/@tvOneNews","28K views","1 day ago",""
"https://www.youtube.com/shorts/zAUHzfuGI_A","apakah IKN bakal jadi atau hanya ilusi belaka?","CeritaJoe","https://www.youtube.com/@cerita_joe","1.9K views","1 day ago",""
"https://www.youtube.com/watch?v=zwsSBHnbhOU&pp=ygUDaWtu","Nama Baru Kantor Presiden di IKN","CNN Indonesia","https://www.youtube.com/@CNNindonesiaOfficial","8.2K views","1 day ago","Verified"
"https://www.youtube.com/shorts/ggNYSMFWTjA","Hari pertama Jokowi berkantor di IKN #politics #ikn #jokowi #viralvideo #shorts","INDO POL","https://www.youtube.com/@IndonesiaPolitik","2.8K views","1 day ago",""
"https://www.youtube.com/watch?v=A3dwGmTq3NQ&pp=ygUDaWtu","Uji Coba Taksi Terbang Buatan Hyundai untuk IKN Nusantara","INFO PAGI","https://www.youtube.com/@info_pagi","25K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=bd4jGpcnLec&pp=ygUDaWtu","🔴 Sidang ke-3 PK Saka Tatal, Kesibukan Jokowi di IKN, Bareskrim Kantongi Sosok T Pengendali 'Judol'","Tribunnews","https://www.youtube.com/@tribunnews","12K views","Streamed 1 day ago","Verified"
"https://www.youtube.com/watch?v=5muZhBwEs6U&pp=ygUDaWtu","Hari Kedua Ngantor di IKN, Presiden Jokowi Temui Pengusaha","KompasTV Pontianak","https://www.youtube.com/@KompasTVPontianak","22K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=UOQ2fTFyMKQ&pp=ygUDaWtu","Uji Terbang Taksi Terbang di IKN, Kereta tanpa Rel akan Diuji Awal Agustus","KompasTV Pontianak","https://www.youtube.com/@KompasTVPontianak","7.9K views","1 day ago","Verified"
"https://www.youtube.com/shorts/Imcn1oYlaM8","HEBOH PEKERJA IKN BERLARIAN","Elang Cahaya","https://www.youtube.com/@elangcahaya","42K views","1 day ago",""
"https://www.youtube.com/shorts/QK2kxo4x9Q0","Karya anak bangsa Indonesia #karyaanakbangsa #ikn #iknnusantara","Herman Saolabo","https://www.youtube.com/@Hermansaolabo","760 views","1 day ago",""
"https://www.youtube.com/watch?v=rwaDVut41eQ&pp=ygUDaWtu","Jalan Tol IKN Dikebut, Bakal Persingkat Waktu Tempuh ke Lokasi HUT RI ke-79 | Liputan 6","Liputan6","https://www.youtube.com/@liputan6_news","14K views","1 day ago","Verified"
"https://www.youtube.com/shorts/zT5dWQKZsTs","Pak Jokowi di IKN #jokowi #ikn #beritaterkini #ronaldtannur #beritapopuler","Ingga Tv","https://www.youtube.com/@inggatv","1.3K views","1 day ago",""
"https://www.youtube.com/shorts/DVpo-TUx2_0","atta aurel konvoi di IKN","Ai production mobile","https://www.youtube.com/@Aiproductionmobile","No views","1 day ago",""
"https://www.youtube.com/shorts/1QdiJ9EJ688","IKN berhasil jawab keraguan!","MENUJU 2045","https://www.youtube.com/@menuju2045","936 views","1 day ago",""
"https://www.youtube.com/watch?v=bC3RvoMJunI&pp=ygUDaWtu","Media Luar BANYAK LIPUT IKN !!  Presiden Ujicoba TOL IKN 3A 3B 5A & RESMIKAN JEMBATAN P. Balang","On Road Indonesia","https://www.youtube.com/@OnRoadIndonesia","21K views","1 day ago",""
"https://www.youtube.com/shorts/ZKidtwnKzGs","Wao‼️Rapat Pertam kali, Presiden Jokowi di Istana negara IKN","KevynLeyn_Art's","https://www.youtube.com/@KevynLeyn","39K views","1 day ago",""
"https://www.youtube.com/shorts/A-Okz2HK3yY","Presiden Jokowi Tidak Bisa Tidur Nyenyak Di IKN. #ikn #jokowi","Taufik Hidayat Chaniago","https://www.youtube.com/@taufikhidayatchaniago","4.6K views","1 day ago",""
"https://www.youtube.com/watch?v=JRkW_FSt7o4&pp=ygUDaWtu","🔴 LIVE Penampakan Kantor Baru Jokowi di IKN, Diberi Nama 'Istana Garuda'","Tribun Jateng","https://www.youtube.com/@TribunJatengOfficial","25K views","Streamed 2 days ago",""
"https://www.youtube.com/watch?v=VQWxQmQoh0U&pp=ygUDaWtu","Populer: Jokowi Menginap di IKN hingga Kekayaan Fantastis Hakim yang Vonis Ronald Tannur","Official iNews","https://www.youtube.com/@OfficialiNews","17K views","1 day ago","Verified"
"https://www.youtube.com/shorts/3_b-mGekgdY","Jokowi Meresmikan Jembatan Pulau Balang #viral #ikn","Citra Mentari","https://www.youtube.com/@CitraMentari502","651 views","1 day ago",""
"https://www.youtube.com/watch?v=P21AcrxVI74&pp=ygUDaWtu","IKN HARI INI, SEMAKIN CANTIK MENUJU HUT RI KE 79!!","Syahrial Ahmad","https://www.youtube.com/@syahrialahmad5650","50K views","1 day ago",""
"https://www.youtube.com/watch?v=B9WELNZtQaI&pp=ygUDaWtu","Jangan Keliru! Ini Beda Wujud Istana Garuda dan Istana Negara di IKN","Kompascom Reporter on Location","https://www.youtube.com/@kompascomreport","21K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=BAPrJZesLLs&pp=ygUDaWtu","SEMAKIN MEGAH‼️IKN TERKINI, JELANG UPACARA 17 AGUSTUS DI IKN,BANDARA VVIP IKN DIKEBUT, MEMORIAL PARK","ikhfa story","https://www.youtube.com/@ikhfastory","77K views","1 day ago",""
"https://www.youtube.com/watch?v=NDzlWslhPiA&pp=ygUDaWtu","Kata Raja Juli, Prabowo Juga Siap ""Ngantor"" di IKN","Kompas.com","https://www.youtube.com/@kompascom","3.4K views","1 day ago","Verified"
"https://www.youtube.com/shorts/pY_uatptlwU","Pertama kali, Jokowi berkantor di IKN, mengarahkan IKN terus dikebut tetapi tetap berhati hati‼️","KevynLeyn_Art's","https://www.youtube.com/@KevynLeyn","24K views","1 day ago",""
"https://www.youtube.com/shorts/NBV724mFBA0","Indonesia maju IKN Short #beritaterkini #youtubeshorts #youtube #news #ikn #viralvideo #viralshorts","Berita Viral Indonesia","https://www.youtube.com/@maradikanews","No views","1 day ago",""
"https://www.youtube.com/watch?v=6X4nDnV4__I&pp=ygUDaWtu","Presiden Jokowi Tak Tidur Nyenyak di IKN, Basuki: karena AC","KompasTV Jember","https://www.youtube.com/@kompastvjember","16K views","1 day ago","Verified"
"https://www.youtube.com/shorts/uPA3OlJD2B8","Kapan Tol IKN Rampung, Akhir 2024?","Tollku","https://www.youtube.com/@tollku","1.8K views","1 day ago",""
"https://www.youtube.com/shorts/QK2kxo4x9Q0","Karya anak bangsa Indonesia #karyaanakbangsa #ikn #iknnusantara","Herman Saolabo","https://www.youtube.com/@Hermansaolabo","760 views","1 day ago",""
"https://www.youtube.com/watch?v=rwaDVut41eQ&pp=ygUDaWtu","Jalan Tol IKN Dikebut, Bakal Persingkat Waktu Tempuh ke Lokasi HUT RI ke-79 | Liputan 6","Liputan6","https://www.youtube.com/@liputan6_news","14K views","1 day ago","Verified"
"https://www.youtube.com/shorts/zT5dWQKZsTs","Pak Jokowi di IKN #jokowi #ikn #beritaterkini #ronaldtannur #beritapopuler","Ingga Tv","https://www.youtube.com/@inggatv","1.3K views","1 day ago",""
"https://www.youtube.com/shorts/DVpo-TUx2_0","atta aurel konvoi di IKN","Ai production mobile","https://www.youtube.com/@Aiproductionmobile","No views","1 day ago",""
"https://www.youtube.com/shorts/1QdiJ9EJ688","IKN berhasil jawab keraguan!","MENUJU 2045","https://www.youtube.com/@menuju2045","936 views","1 day ago",""
"https://www.youtube.com/watch?v=bC3RvoMJunI&pp=ygUDaWtu","Media Luar BANYAK LIPUT IKN !!  Presiden Ujicoba TOL IKN 3A 3B 5A & RESMIKAN JEMBATAN P. Balang","On Road Indonesia","https://www.youtube.com/@OnRoadIndonesia","21K views","1 day ago",""
"https://www.youtube.com/shorts/ZKidtwnKzGs","Wao‼️Rapat Pertam kali, Presiden Jokowi di Istana negara IKN","KevynLeyn_Art's","https://www.youtube.com/@KevynLeyn","39K views","1 day ago",""
"https://www.youtube.com/shorts/A-Okz2HK3yY","Presiden Jokowi Tidak Bisa Tidur Nyenyak Di IKN. #ikn #jokowi","Taufik Hidayat Chaniago","https://www.youtube.com/@taufikhidayatchaniago","4.6K views","1 day ago",""
"https://www.youtube.com/watch?v=JRkW_FSt7o4&pp=ygUDaWtu","🔴 LIVE Penampakan Kantor Baru Jokowi di IKN, Diberi Nama 'Istana Garuda'","Tribun Jateng","https://www.youtube.com/@TribunJatengOfficial","25K views","Streamed 2 days ago",""
"https://www.youtube.com/watch?v=VQWxQmQoh0U&pp=ygUDaWtu","Populer: Jokowi Menginap di IKN hingga Kekayaan Fantastis Hakim yang Vonis Ronald Tannur","Official iNews","https://www.youtube.com/@OfficialiNews","17K views","1 day ago","Verified"
"https://www.youtube.com/shorts/3_b-mGekgdY","Jokowi Meresmikan Jembatan Pulau Balang #viral #ikn","Citra Mentari","https://www.youtube.com/@CitraMentari502","651 views","1 day ago",""
"https://www.youtube.com/watch?v=P21AcrxVI74&pp=ygUDaWtu","IKN HARI INI, SEMAKIN CANTIK MENUJU HUT RI KE 79!!","Syahrial Ahmad","https://www.youtube.com/@syahrialahmad5650","50K views","1 day ago",""
"https://www.youtube.com/watch?v=B9WELNZtQaI&pp=ygUDaWtu","Jangan Keliru! Ini Beda Wujud Istana Garuda dan Istana Negara di IKN","Kompascom Reporter on Location","https://www.youtube.com/@kompascomreport","21K views","1 day ago","Verified"
"https://www.youtube.com/watch?v=BAPrJZesLLs&pp=ygUDaWtu","SEMAKIN MEGAH‼️IKN TERKINI, JELANG UPACARA 17 AGUSTUS DI IKN,BANDARA VVIP IKN DIKEBUT, MEMORIAL PARK","ikhfa story","https://www.youtube.com/@ikhfastory","77K views","1 day ago",""
"https://www.youtube.com/watch?v=NDzlWslhPiA&pp=ygUDaWtu","Kata Raja Juli, Prabowo Juga Siap ""Ngantor"" di IKN","Kompas.com","https://www.youtube.com/@kompascom","3.4K views","1 day ago","Verified"
"https://www.youtube.com/shorts/pY_uatptlwU","Pertama kali, Jokowi berkantor di IKN, mengarahkan IKN terus dikebut tetapi tetap berhati hati‼️","KevynLeyn_Art's","https://www.youtube.com/@KevynLeyn","24K views","1 day ago",""
"https://www.youtube.com/shorts/NBV724mFBA0","Indonesia maju IKN Short #beritaterkini #youtubeshorts #youtube #news #ikn #viralvideo #viralshorts","Berita Viral Indonesia","https://www.youtube.com/@maradikanews","No views","1 day ago",""
"https://www.youtube.com/watch?v=6X4nDnV4__I&pp=ygUDaWtu","Presiden Jokowi Tak Tidur Nyenyak di IKN, Basuki: karena AC","KompasTV Jember","https://www.youtube.com/@kompastvjember","16K views","1 day ago","Verified"
"https://www.youtube.com/shorts/uPA3OlJD2B8","Kapan Tol IKN Rampung, Akhir 2024?","Tollku","https://www.youtube.com/@tollku","1.8K views","1 day ago",""
"https://www.youtube.com/shorts/NG__dlP94Mo","Bukan IKN, Ini Lokasi Ibu Kota Negara Versi Soekarno #shorts","Tahu Sih","https://www.youtube.com/@tahusih","10K views","1 day ago",""
"https://www.youtube.com/watch?v=aeU6Bc2Ydo0&pp=ygUDaWtu","Perdana Berkantor di IKN, Jokowi: Belum Bisa Nyenyak Tidur di Istana - iNews Malam 29/07","Official iNews","https://www.youtube.com/@OfficialiNews","7.3K views","1 day ago","Verified"
"https://www.youtube.com/shorts/1oYM7m8fViU","Kesaksian Jokowi Ngantor di IKN: Air Melimpah, Listrik Oke, Internet Bagus #jokowi #ikn #shorts","Herman Saolabo","https://www.youtube.com/@Hermansaolabo","1.4K views","1 day ago",""
"https://www.youtube.com/watch?v=SBCYnJPmBbo&pp=ygUDaWtu","Suasana Rapat Perdana PRESIDEN JOKOWI Ngantor ISTANA Garuda IKN ! Pak BASUKI Sampaikan Hasilnya","berita surakarta","https://www.youtube.com/@beritasurakarta","214K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=XnNATD6rYC4&pp=ygUDaWtu","Momen Jokowi ""Pamer"" Istana Garuda IKN ke Wartawan","Kompas.com","https://www.youtube.com/@kompascom","17K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=KFg1cKBMlQU&pp=ygUDaWtu","Uji Coba Taksi Terbang IKN Buatan Hyundai","Kompas.com","https://www.youtube.com/@kompascom","34K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=GGQsuelDO7U&pp=ygUDaWtu","Jokowi Bantah Pembangunan IKN Dikerjakan Terburu-buru, Begini Kata Tenaga Ahli KSP dan Komisi II DPR","KOMPASTV","https://www.youtube.com/@kompastv","18K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=CU9y0n82Slg&pp=ygUDaWtu","Presiden Jokowi Menginap di IKN, Iriana Borong Tas","KOMPASTV","https://www.youtube.com/@kompastv","3.5K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=Xir2c8Ijk0o&pp=ygUDaWtu","Cerita Jokowi soal Tidurnya di Kantor Presiden IKN Pertama Kali: Nggak Nyenyak","Kompas TV Malang","https://www.youtube.com/@kompastvmalang","11K views","2 days ago",""
"https://www.youtube.com/shorts/lDRxm0P4qRw","RAFFI AHMAD BUKAN SEMBARANG INFLUENCER! #raffiahmad #ikn #jokowi #influencer","Ngonten Ngoceh","https://www.youtube.com/@zeneveopaleva9886","1.5K views","2 days ago",""
"https://www.youtube.com/watch?v=AJTSzeYHm54&pp=ygUDaWtu","Mengaku Tidur Tak Nyenyak di IKN, Jokowi: Mungkin karena Baru Pertama Kali","KOMPASTV","https://www.youtube.com/@kompastv","9.6K views","2 days ago","Verified"
"https://www.youtube.com/shorts/Eb5sTuE5yuY","Jokowi Resmi Ngantor Di IKN, Makan Malam Dgn Influencer, Ada Atta, Vilmei, Willie Salim, Dll","Millenialzkece","https://www.youtube.com/@milenz","100K views","2 days ago","Verified"
"https://www.youtube.com/shorts/61i7VzBppJo","Momen Jokowi Motoran Bareng Artis & Influencer di IKN, Ada Raffi Ahmad hingga Atta Halilintar","Harian Surya","https://www.youtube.com/@TribunnewsSurya","2K views","2 days ago",""
"https://www.youtube.com/shorts/uxMuoHk3vK8","Raffi Ahmad Nagita Slavina temani Presiden Jokowi di IKN #jokowi #raffinagita #ikn #iknnusantara","Soffan Putranto","https://www.youtube.com/@soffanputranto","6.5K views","2 days ago",""
"https://www.youtube.com/shorts/WWqR4avUYFg","Pertama Kali Nginap di Istana IKN, Jokowi Akui Tak Nyenyak Tidur #shorts","Sinau Saham","https://www.youtube.com/@Rindank77","12K views","2 days ago",""
"https://www.youtube.com/watch?v=TQ2TE3FuNMw&pp=ygUDaWtu","Kantor Baru Presiden di IKN Diberi Nama Istana Garuda","CNN Indonesia","https://www.youtube.com/@CNNindonesiaOfficial","33K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=2_5rvK4hNDI&pp=ygUDaWtu","[FULL] Jokowi Curhat Kali Pertama Ngantor di IKN","Kompas.com","https://www.youtube.com/@kompascom","4.9K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=cPAMwPnhsBo&pp=ygUDaWtu","Jokowi Mulai Berkantor di IKN Langsung Genjot Perekonomian?","Kompas TV Sukabumi","https://www.youtube.com/@KompasTVSukabumi","42K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=F1RwnW67gy8&pp=ygUDaWtu","Blak-blakan Basuki, Jokowi Tak Nyenyak Tidur di Istana IKN karena AC Tidak Dingin","Kompas.com","https://www.youtube.com/@kompascom","23K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=n-YN9Jvq8TE&pp=ygUDaWtu","Presiden Jokowi Boyong Influencer Ke IKN Tuai Kritik [Primetime News]","METRO TV","https://www.youtube.com/@metrotvnews","11K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=aeU6Bc2Ydo0&pp=ygUDaWtu","Perdana Berkantor di IKN, Jokowi: Belum Bisa Nyenyak Tidur di Istana - iNews Malam 29/07","Official iNews","https://www.youtube.com/@OfficialiNews","7.3K views","1 day ago","Verified"
"https://www.youtube.com/shorts/1oYM7m8fViU","Kesaksian Jokowi Ngantor di IKN: Air Melimpah, Listrik Oke, Internet Bagus #jokowi #ikn #shorts","Herman Saolabo","https://www.youtube.com/@Hermansaolabo","1.4K views","1 day ago",""
"https://www.youtube.com/watch?v=SBCYnJPmBbo&pp=ygUDaWtu","Suasana Rapat Perdana PRESIDEN JOKOWI Ngantor ISTANA Garuda IKN ! Pak BASUKI Sampaikan Hasilnya","berita surakarta","https://www.youtube.com/@beritasurakarta","214K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=XnNATD6rYC4&pp=ygUDaWtu","Momen Jokowi ""Pamer"" Istana Garuda IKN ke Wartawan","Kompas.com","https://www.youtube.com/@kompascom","17K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=KFg1cKBMlQU&pp=ygUDaWtu","Uji Coba Taksi Terbang IKN Buatan Hyundai","Kompas.com","https://www.youtube.com/@kompascom","34K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=GGQsuelDO7U&pp=ygUDaWtu","Jokowi Bantah Pembangunan IKN Dikerjakan Terburu-buru, Begini Kata Tenaga Ahli KSP dan Komisi II DPR","KOMPASTV","https://www.youtube.com/@kompastv","18K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=CU9y0n82Slg&pp=ygUDaWtu","Presiden Jokowi Menginap di IKN, Iriana Borong Tas","KOMPASTV","https://www.youtube.com/@kompastv","3.5K views","2 days ago","Verified"
"https://www.youtube.com/watch?v=Xir2c8Ijk0o&pp=ygUDaWtu","Cerita Jokowi soal Tidurnya di Kantor Presiden IKN Pertama Kali: Nggak Nyenyak","Kompas TV Malang","https://www.youtube.com/@kompastvmalang","11K views","2 days ago",""
"https://www.youtube.com/shorts/lDRxm0P4qRw","RAFFI AHMAD BUKAN SEMBARANG INFLUENCER! #raffiahmad #ikn #jokowi #influencer","Ngonten Ngoceh","https://www.youtube.com/@zeneveopaleva9886","1.5K views","2 days ago",""
"https://www.youtube.com/watch?v=AJTSzeYHm54&pp=ygUDaWtu","Mengaku Tidur Tak Nyenyak di IKN, Jokowi: Mungkin karena Baru Pertama Kali","KOMPASTV","https://www.youtube.com/@kompastv","9.6K views","2 days ago","Verified"
